Shirt Name,Shirt Price,Original Shirt Price,Promotion,Link,Weave
White Blue Dress Stripes                      (Sold Out),$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-blue-dress-stripes,Unknown
Red Blue Stripes Oxford,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-blue-stripes-oxford,oxford
Linen-Cotton: Navy Knitted Pique,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen-cotton-navy-knitted-pique,linen
Blue Dress Stripes on White                      (Sold Out),$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-dress-stripes-on-white,Unknown
Business Shirt Blue Poplin,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/business-shirt-blue-poplin,poplin
Linen:Blue Mini Gingham                      (Sold Out),$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen-blue-micro-gingham,linen
Sky Blue Twill 100/2,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/sky-blue-twill-100-2,twill
Sky Blue Hairline Checks,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/sky_blue_hair_line_checks,Unknown
Light Blue Candy Stripes                      (Sold Out),$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/light_blue_candy_stripes,Unknown
Business-Shirt White With Blue Dress Stripes                      (Sold Out),$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/business-shirt_white_with_blue_dress_stripes,Unknown
Monti - Sky Blue Pow Checks                      (Sold Out),$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/sky_blue_pow_checks,Unknown
Navy Black Gingham Flannel,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-black-gingham-flannel,Unknown
Navy Black Big Gingham Flannel,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-black-big-gingham-flannel,Unknown
Summer - Red Navy Big Tattersall,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-navy-big-tattersall,Unknown
Indigo Blue End-on-End,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/indigo-blue-end-on-end,end-on-end
Ecru-Tan Royal Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/tan-royal-oxford,oxford
Blue Micro Checks                      (Sold Out),$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-micro-gingham-checks-80-2,Unknown
Blue Black White Tattersall                      (Sold Out),$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-black-tattersall,Unknown
Peach Green Cream Gingham Twill,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/peach-green-cream-gingham,twill
Red Blue Grey Plaid,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-blue-grey-plaid,Unknown
Navy Blue ICE Pinstripes by Monti                      (Sold Out),$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-white-pinstripes,Unknown
Glen Plaid Blue on White,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/glen-plaid-blue-on-white,Unknown
Linen: Pale Blue End-on-End,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_pale_blue_end-on-end,end-on-end
Blue Hairline Stripes Business Shirt,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue_hair_line_stripes,Unknown
Soft Blue Houndstooth,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue_houndstooth,Unknown
Soft Grey Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft-grey-oxford,oxford
Wrinkle Free White Poplin 80/2,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/wrinkle-free-white-poplin-80-2,poplin
White With Red Pin-Stripes,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/white_with_red_pin-stripes,Unknown
White Green Dress Stripes,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/white_green_dress-stripes,Unknown
Brown Blue Navy Gingham,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/brown_blue_navy_gingham,Unknown
Deep Red Gingham,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/deep_red_gingham,Unknown
Purple Pinpoint Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple_pinpoint_oxford,oxford
Tan / Ecru Linen Cotton,$79.99,$129.99,True,http://custom.luxire.com/collections/dress-shirts/products/ecru-linen-cotton,linen
Red-Pink Blue Windowpane Checks,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-pink-blue-windowpane-checks,Unknown
Green Blue Large Tattersall,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-blue-large-tattersall,Unknown
Easy-to-Iron Blue White Checks,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-white-checks,Unknown
Red Blue Tartan - Twill Flannel,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-blue-tartan-flannel,twill
Green Blue Tattersall,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-blue-tatterall,Unknown
Monti Navy White Houndstooth                      (Sold Out),$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-navy-white-houndstooth,Unknown
Light Dark Blue Stripes,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-dark-blue-stripes-oxford,Unknown
Light Blue Dobby Chambray,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-blue-dobby-chambrey,chambray
Ferozi Blue on White Oxford University Stripes,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/ferozi-blue-on-white-oxford-university-stripes,oxford
Light Pink University Stripes Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-pink-university-stripes-on-white,oxford
Linen-Cotton: White Knitted Pique,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen-cotton-white-knitted-pique,linen
Linen: Indigo Blue Mini Gingham                      (Sold Out),$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen-indigo-blue-mini-gingham,linen
White Dress Stripes On Blue Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-dress-stripes-on-blue-oxford,oxford
Pale Pink Dress Stripes Oxford,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/pale-pink-dress-stripes-oxford,oxford
Classic Navy White Gingham,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/classic-navy-white-gingham,Unknown
Ecru Dobby Stripes Twill,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/ecru-dobby-stripes-twill,twill
Linen:Blue White Dress Stripes,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen-blue-white-dress-stripes,linen
Dark Indigo Linen,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/dark_indigo_linen,linen
Business Shirt-Light Blue Twill,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/business_shirt_light_blue_twill,twill
Pale Yellow Linen Cotton,$79.99,$129.99,True,http://custom.luxire.com/collections/dress-shirts/products/pale-yellow-linen-cotton,linen
Tan Brown Tattersall Plaid Flannel,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/tan-brown-tattersall-plaid-flannel,Unknown
Navy Twill Flannel                      (Sold Out),$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-twill-flannel,twill
Summer - Orange Blue Big Tattersall,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/orange-blue-big-tattersall,Unknown
Blue Shadow Gingham                      (Sold Out),$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-mini-gingham-shadow,Unknown
Dark Grey End-on-End 50s,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/dark-grey-end-on-end,end-on-end
True Blue End-on-End 80/2,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/true-blue-end-on-end,end-on-end
Summer Purple Micro Gingham                      (Sold Out),$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple-micro-gingham,Unknown
Pink Small Gingham,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-small-gingham,Unknown
Monti White on White Stripes,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-on-white-stripes,Unknown
Hand-finish on Shirt                      (Sold Out),$100.00,$100.00,False,http://custom.luxire.com/collections/dress-shirts/products/hand-finish-on-shirt,
Blue Shadow Checks on White                      (Sold Out),$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-shadow-checks-on-white,Unknown
White Summer Everyday Shirt,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-summer-everyday-shirt,Unknown
"White Fresco ""Madapolam"" Chambray",$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/new-white-fresco-chambray,chambray
Scottish Green Navy Tartan Twill Flannel,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/scottish-green-navy-tartan-twill-flannel,twill
Blue on White Classic Gingham                      (Sold Out),$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-on-white-classic-gingham,Unknown
Navy Shepherd Check On Grey Flannel,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-shepherd-check-on-grey,Unknown
Navy Royal Gingham On White Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-royal-oxford-gingham-on-white,oxford
Pink  Oxford,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-pinpoint-oxford,oxford
Navy Cool Linen Cotton,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-cool-linen-cotton,linen
Purple White Gingham,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple-white-gingham,Unknown
Grandi-Brown Blue Tattersall,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi-brown-blue-tattersall,Unknown
Grandi & Rubinelli White Linen With 65% Cotton,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_zevi_b_05854_00101_white_linen_with_65pct_cotton,linen
Grandi & Rubinelli Pale Blue End On End,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_superchic_05850_09364_pale_blue_end_on_end,end on end
Sic-Tess Soft Light Blue Gingham,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_light_blue_gingham,Unknown
Sic-Tess White Blue HairLine Stripes,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/white_blue_hair_line_stripes,Unknown
White Broadcloth 120/2,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-broadcloth-120-3,Unknown
Navy Soft Chino,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy_soft_chino,Unknown
Brown Twill Chino,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/brown_twill_chino,twill
Yellow Pencil Stripes on Blue Oxford,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/yellow-pencil-stripes-oxford,oxford
Heavy White Linen,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/heavy-white-linen,linen
Green Blue Gingham,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-blue-gingham-linen,linen
Dark Green Gingham Oxford,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/dark-green-small-gingham,oxford
Grey Candy Twin Stripes,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-candy-twin-stripes,Unknown
Easy-to-Iron White Blue Graph Checks,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-blue-graph-checks-eta,Unknown
Easy-to-Iron Maroon White Ecru Oxford Checks,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/maroon-white-ecru-oxford-checks,oxford
Aubergine Pink Bengal Stripes,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/aubergine-pink-stripes,Unknown
Brown Medium Graph,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/brown-medium-graph,Unknown
"Light Prussian Blue Fresco ""Madapolam"" Chambray",$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-prussian-blue-fresco-madapolam-chambray,chambray
Red Tan Navy on White Checks Oxford,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-tan-navy-on-white-checks-oxford,oxford
Light Sky Blue Glen Plaid,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-sky-blue-glen-plaid,Unknown
Navy Pencil Stripes on White                      (Sold Out),$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-pencil-stripes-on-white,Unknown
Persian Green Cool Linen Cotton,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/persian-green-cool-linen-cotton,linen
Pale Blue Micro Gingham,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/pale-blue-micro-gingham,Unknown
Grey University Stripes Oxford,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-university-stripes-oxford,oxford
Monti Soft White Plain Poplin,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/monti-soft-white-plain-poplin,poplin
Casual Blue End-on-End,$59.99,$59.99,False,http://custom.luxire.com/collections/dress-shirts/products/casual_blue_end_on_end,end-on-end
Grandi & Rubinelli Indigo Blue Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_aurora_07934_09191_indigo_blue_oxford,oxford
